MAIN DATAFLOW_CODE,SECONDARY DATAFLOW_CODE,CL_KIDB_INDICATORS,CL_ECONOMY_CODES,PERIOD,OBS_VALUE,CL_COMMON_UNITS,CL_FREQ,CL_DECIMALS,CL_UNIT_MULT,CL_OBS_STATUS,BASE_YEAR,DATA_SOURCE,FOOTNOTE
TC,TC_TR,TR_AT_RT_PS,AUS,2006,48697.74254,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2007,53013.29705,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2008,57242.57497,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2009,58626.2194,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2010,60223.30739,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2011,64556.94407,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2012,66406.50644,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2013,69658.89883,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2014,70857.57881,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2015,70162.14368,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2016,71484.22695,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2017,72013.48024,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
TC,TC_TR,TR_AT_RT_PS,AUS,2018,73433.62113,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer. For air transport, it includes both domestic and international flights."
